Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,time_spent
33,0,2.0,Sales,1,3,Marketing,3398,Male,2,Human Resources,Married,21760,1.0,14,1,6.0,2,6,1,2,2,3,3.0,2.0,3.0,32327.666666
41,0,2.0,Sales,11,3,Other,3399,Male,1,Laboratory Technician,Divorced,168720,2.0,15,1,21.0,2,18,0,11,3,3,1.0,3.0,4.0,28324.100401
27,0,1.0,Research & Development,20,4,Other,3400,Male,2,Manufacturing Director,Married,34850,9.0,17,2,4.0,2,2,2,2,3,3,3.0,2.0,3.0,25582.674698
45,0,0.0,Sales,2,3,Medical,3401,Female,1,Sales Executive,Married,66440,1.0,12,0,9.0,3,9,0,8,4,3,4.0,1.0,3.0,31348.598393
47,0,1.0,Sales,18,4,Medical,3402,Female,2,Research Scientist,Single,55820,1.0,16,0,9.0,3,9,0,7,3,3,4.0,4.0,3.0,28827.502008
30,1,1.0,Sales,2,3,Life Sciences,3403,Male,2,Healthcare Representative,Married,40000,4.0,12,0,7.0,5,5,0,1,2,3,1.0,3.0,3.0,37764.092369
50,0,1.0,Research & Development,1,3,Technical Degree,3404,Female,2,Sales Executive,Married,134960,3.0,18,1,22.0,3,12,1,5,3,3,4.0,3.0,3.0,34145.148594
38,0,2.0,Research & Development,13,3,Technical Degree,3405,Male,1,Manufacturing Director,Married,32100,0.0,17,2,3.0,5,2,0,2,2,3,3.0,3.0,2.0,27664.68273
46,0,1.0,Research & Development,28,3,Medical,3406,Female,3,Human Resources,Divorced,190450,6.0,11,3,13.0,2,8,0,7,3,3,4.0,3.0,3.0,24888.686746
24,0,1.0,Sales,28,3,Life Sciences,3407,Female,1,Healthcare Representative,Divorced,118490,1.0,16,1,5.0,3,4,3,2,3,3,4.0,3.0,3.0,23673.779116
35,1,1.0,Sales,24,3,Medical,3408,Male,3,Healthcare Representative,Divorced,20700,1.0,13,3,5.0,1,4,0,2,2,3,3.0,2.0,1.0,33563.068273
31,0,2.0,Research & Development,5,2,Technical Degree,3409,Male,2,Sales Executive,Married,65020,1.0,12,0,4.0,3,4,0,3,3,3,3.0,1.0,3.0,22719.706827
18,0,0.0,Sales,5,4,Other,3410,Male,2,Manager,Single,32300,1.0,12,1,0.0,3,0,0,0,3,3,2.0,4.0,3.0,22741.012048
54,0,1.0,Sales,23,3,Medical,3411,Female,1,Laboratory Technician,Married,136030,8.0,13,1,22.0,2,10,0,8,3,3,3.0,3.0,3.0,23741.469879
35,0,1.0,Research & Development,6,4,Medical,3412,Female,1,Manufacturing Director,Divorced,119960,1.0,19,2,16.0,3,16,10,1,3,3,3.0,3.0,2.0,34566.409638
30,0,1.0,Research & Development,4,3,Life Sciences,3413,Female,5,Healthcare Representative,Married,56050,0.0,12,1,9.0,0,8,1,7,2,3,2.0,1.0,2.0,36456.574297
20,1,1.0,Research & Development,2,2,Life Sciences,3414,Female,2,Research Scientist,Single,63970,1.0,17,1,1.0,3,1,0,0,3,3,4.0,1.0,3.0,29930.895582
30,1,2.0,Research & Development,8,4,Medical,3415,Male,1,Sales Executive,Single,191440,0.0,11,0,4.0,3,3,1,2,3,3,2.0,2.0,3.0,27313.433734
26,0,1.0,Sales,1,3,Marketing,3416,Female,2,Research Scientist,Married,175840,1.0,20,0,8.0,2,8,1,3,3,4,4.0,4.0,3.0,28431.871485
22,0,1.0,Research & Development,8,3,Other,3417,Male,2,Sales Representative,Married,49070,1.0,21,1,4.0,2,4,1,1,3,4,2.0,1.0,2.0,26290.983935
48,0,1.0,Human Resources,2,4,Medical,3418,Male,2,Sales Executive,Single,45540,2.0,11,2,19.0,3,2,2,2,3,3,1.0,3.0,3.0,28885.650602
48,0,1.0,Sales,3,3,Medical,3419,Male,1,Research Director,Single,54150,7.0,11,1,27.0,1,15,4,8,3,3,3.0,3.0,3.0,23384.036144
41,0,1.0,Research & Development,2,3,Life Sciences,3420,Male,2,Research Scientist,Single,47410,6.0,16,0,8.0,3,2,2,1,3,3,4.0,3.0,3.0,24888.919678
39,0,1.0,Sales,2,3,Life Sciences,3421,Male,3,Human Resources,Married,21150,1.0,18,0,21.0,3,21,11,8,4,3,4.0,4.0,3.0,25720.112449
27,0,1.0,Research & Development,3,3,Life Sciences,3422,Male,2,Human Resources,Married,31610,0.0,13,2,4.0,0,3,2,2,3,3,1.0,4.0,3.0,26309.542168
35,0,1.0,Sales,24,3,Medical,3423,Male,5,Sales Executive,Divorced,57450,1.0,17,3,3.0,4,3,1,2,3,3,2.0,4.0,2.0,24787.248995
42,0,1.0,Research & Development,23,4,Other,3424,Male,1,Research Scientist,Married,23730,6.0,14,1,21.0,3,1,0,0,4,3,4.0,3.0,4.0,28890.465863
50,0,1.0,Sales,27,3,Medical,3425,Male,2,Sales Executive,Married,33100,4.0,22,1,8.0,3,1,0,0,4,4,1.0,4.0,3.0,22444.257028
59,0,1.0,Research & Development,16,4,Medical,3426,Female,5,Laboratory Technician,Single,186650,3.0,12,0,30.0,3,5,4,3,2,3,3.0,4.0,3.0,36439.28514
37,1,1.0,Sales,15,3,Marketing,3427,Male,2,Laboratory Technician,Married,44850,5.0,11,1,15.0,2,1,0,0,4,3,1.0,2.0,1.0,23754.606425
55,0,2.0,Research & Development,26,2,Life Sciences,3428,Female,2,Sales Executive,Married,27890,3.0,13,1,17.0,2,8,6,7,2,3,3.0,2.0,3.0,30946.192771
41,0,0.0,Research & Development,19,1,Life Sciences,3429,Male,2,Research Scientist,Divorced,58280,1.0,13,0,21.0,0,21,5,10,3,3,2.0,3.0,3.0,22680.184738
38,0,1.0,Research & Development,24,2,Other,3430,Female,1,Laboratory Technician,Single,23260,8.0,14,0,19.0,3,1,0,0,4,3,2.0,4.0,3.0,30244.373493
26,1,0.0,Research & Development,21,1,Life Sciences,3431,Female,1,Manufacturing Director,Single,135250,8.0,17,1,7.0,4,2,2,2,2,3,2.0,1.0,3.0,27770.192771
52,1,1.0,Research & Development,5,4,Medical,3432,Female,4,Human Resources,Married,14200,1.0,13,1,33.0,2,32,6,9,4,3,1.0,4.0,3.0,21635.570281
44,0,1.0,Research & Development,16,3,Life Sciences,3433,Female,1,Healthcare Representative,Married,80200,3.0,11,1,23.0,2,12,11,11,3,3,4.0,4.0,3.0,39244.670682
50,0,0.0,Human Resources,2,2,Life Sciences,3434,Male,1,Laboratory Technician,Married,36880,0.0,11,0,19.0,3,18,0,13,2,3,4.0,3.0,3.0,23323.232931
36,1,1.0,Sales,2,4,Technical Degree,3435,Male,4,Sales Executive,Single,54820,1.0,18,0,18.0,3,17,15,14,3,3,3.0,1.0,3.0,28072.658634
39,0,2.0,Sales,11,3,Marketing,3436,Male,1,Sales Executive,Single,160150,1.0,11,0,21.0,3,21,2,8,4,3,4.0,1.0,3.0,38881.638554
33,0,0.0,Sales,9,2,Technical Degree,3437,Male,5,Sales Representative,Single,12000,0.0,11,1,3.0,3,2,2,2,3,3,2.0,4.0,2.0,27252.895582
45,0,1.0,Research & Development,7,2,Other,3438,Male,1,Human Resources,Married,56610,3.0,12,0,26.0,2,9,1,1,2,3,4.0,4.0,4.0,26589.566265
32,0,0.0,Research & Development,15,3,Medical,3439,Male,2,Manager,Single,69290,9.0,20,0,10.0,6,8,7,7,1,4,4.0,3.0,3.0,25852.967871
34,0,1.0,Sales,6,4,Marketing,3440,Male,2,Research Director,Divorced,96130,0.0,12,1,16.0,5,15,0,9,2,3,2.0,4.0,2.0,25570.722891
59,0,1.0,Research & Development,5,3,Life Sciences,3441,Male,2,Research Scientist,Married,56740,3.0,12,0,14.0,6,6,0,4,3,3,2.0,4.0,1.0,29178.903614
45,0,1.0,Research & Development,16,1,Medical,3442,Male,2,Sales Executive,Single,54840,1.0,20,3,6.0,6,6,0,4,3,4,2.0,2.0,3.0,24044.614457
53,0,2.0,Sales,8,2,Medical,3443,Male,2,Research Scientist,Married,120610,2.0,20,1,30.0,2,15,6,12,4,4,3.0,2.0,3.0,28018.160642
36,1,1.0,Research & Development,7,2,Life Sciences,3444,Female,1,Research Scientist,Divorced,56600,7.0,12,0,9.0,3,1,0,0,3,3,1.0,3.0,2.0,21847.168674
26,1,2.0,Sales,2,3,Life Sciences,3445,Male,2,Research Scientist,Married,48210,6.0,14,2,6.0,2,3,1,2,3,3,1.0,1.0,3.0,29550.124497
34,0,1.0,Research & Development,2,2,Life Sciences,3446,Male,1,Sales Representative,Married,64100,1.0,13,1,1.0,5,1,0,0,2,3,3.0,3.0,3.0,33196.465863
28,0,1.0,Research & Development,10,3,Other,3447,Male,2,Sales Representative,Married,52100,1.0,15,0,1.0,1,1,0,0,4,3,4.0,2.0,3.0,28016.763052
38,0,2.0,Sales,9,4,Medical,3448,Male,2,Research Scientist,Married,26950,3.0,14,1,8.0,4,2,2,2,1,3,3.0,3.0,3.0,27367.987951
50,0,1.0,Research & Development,5,4,Life Sciences,3449,Male,1,Sales Executive,Married,118780,2.0,13,1,29.0,2,8,7,7,3,3,2.0,3.0,2.0,34484.650602
37,0,1.0,Research & Development,1,3,Life Sciences,3450,Male,1,Laboratory Technician,Single,170680,3.0,23,0,8.0,6,4,0,1,3,4,4.0,2.0,2.0,26225.658634
40,0,1.0,Human Resources,2,3,Medical,3451,Male,5,Sales Executive,Married,24550,1.0,15,1,8.0,2,7,7,5,3,3,3.0,1.0,2.0,21911.244979
26,0,2.0,Research & Development,3,3,Medical,3452,Male,2,Laboratory Technician,Divorced,139640,1.0,11,2,5.0,1,5,1,3,2,3,1.0,3.0,3.0,27772.164658
46,0,1.0,Research & Development,2,1,Medical,3453,Female,3,Research Scientist,Divorced,49410,9.0,13,2,23.0,2,2,2,2,2,3,4.0,4.0,3.0,26572.839357
54,0,1.0,Research & Development,5,3,Medical,3454,Female,2,Manufacturing Director,Married,24780,6.0,11,0,13.0,0,9,7,0,3,3,3.0,3.0,3.0,27386.337349
56,0,2.0,Research & Development,1,2,Life Sciences,3455,Female,2,Manufacturing Director,Married,52280,2.0,11,0,18.0,4,5,0,3,3,3,1.0,3.0,3.0,24924.891566
36,0,1.0,Research & Development,4,2,Life Sciences,3456,Female,2,Human Resources,Single,44780,0.0,18,1,15.0,3,14,7,8,3,3,4.0,4.0,2.0,23883.718875
55,0,0.0,Research & Development,2,3,Medical,3457,Female,2,Manager,Single,75470,7.0,16,0,31.0,2,9,6,2,2,3,3.0,1.0,4.0,21981.493975
43,0,1.0,Sales,25,2,Life Sciences,3458,Male,3,Research Scientist,Divorced,50550,5.0,22,0,18.0,2,1,0,0,2,4,3.0,4.0,3.0,28383.891566
20,1,2.0,Sales,8,3,Marketing,3459,Male,3,Sales Executive,Single,34640,1.0,20,0,2.0,3,2,0,2,2,4,4.0,4.0,3.0,32658.658634
21,1,1.0,Research & Development,1,4,Life Sciences,3460,Male,1,Manager,Single,57750,1.0,18,0,1.0,2,1,1,0,3,3,3.0,1.0,2.0,23759.445783
46,0,1.0,Sales,12,3,Marketing,3461,Female,3,Healthcare Representative,Divorced,89430,8.0,12,1,19.0,6,16,1,7,3,3,4.0,1.0,3.0,39570.594377
51,1,1.0,Sales,23,3,Medical,3462,Female,2,Research Scientist,Married,192720,9.0,20,0,18.0,2,10,2,7,3,4,1.0,3.0,4.0,31329.963855
28,1,0.0,Research & Development,19,4,Life Sciences,3463,Female,4,Laboratory Technician,Single,52380,1.0,17,1,10.0,4,10,1,9,2,3,2.0,1.0,2.0,26556.975903
26,0,1.0,Research & Development,5,4,Medical,3464,Female,2,Sales Executive,Married,46820,1.0,11,1,6.0,3,5,1,3,1,3,1.0,1.0,3.0,27044.056224
30,0,1.0,Research & Development,8,3,Medical,3465,Female,1,Sales Executive,Married,183000,0.0,14,0,7.0,6,6,0,2,3,3,3.0,1.0,2.0,22310.489959
41,0,1.0,Sales,1,4,Life Sciences,3466,Female,1,Research Director,Married,52570,1.0,14,0,10.0,2,10,0,8,4,3,2.0,3.0,3.0,28462.289156
38,0,1.0,Research & Development,5,3,Technical Degree,3467,Male,1,Sales Executive,Married,63490,0.0,11,0,20.0,3,19,1,9,3,3,3.0,3.0,2.0,26302.594377
40,0,1.0,Sales,1,4,Marketing,3468,Male,1,Sales Executive,Married,48690,4.0,12,0,14.0,2,11,11,1,3,3,1.0,4.0,3.0,28445.763052
27,0,0.0,Sales,11,3,Technical Degree,3469,Female,2,Laboratory Technician,Married,99850,1.0,14,1,3.0,3,3,1,2,2,3,1.0,3.0,3.0,28791.598393
55,0,2.0,Research & Development,23,5,Life Sciences,3470,Male,3,Laboratory Technician,Married,36970,3.0,13,1,23.0,1,3,1,2,3,3,4.0,2.0,3.0,24052.449799
28,0,1.0,Research & Development,1,3,Life Sciences,3471,Male,2,Healthcare Representative,Single,74570,3.0,11,2,10.0,1,8,1,7,4,3,3.0,3.0,4.0,23633.971887
44,1,1.0,Research & Development,18,4,Life Sciences,3472,Female,2,Sales Executive,Married,21190,9.0,15,0,24.0,3,20,3,6,3,3,2.0,1.0,3.0,22250.41767
33,0,1.0,Sales,23,4,Marketing,3473,Female,4,Sales Executive,Divorced,39830,4.0,12,0,9.0,3,3,1,2,3,3,4.0,4.0,3.0,22908.361445
35,1,1.0,Sales,7,4,Life Sciences,3474,Male,3,Sales Representative,Single,61180,0.0,21,1,9.0,3,8,4,7,2,4,4.0,1.0,3.0,35362.365461
33,1,2.0,Research & Development,1,2,Life Sciences,3475,Female,1,Sales Executive,Single,62140,1.0,19,2,14.0,3,13,3,8,3,3,1.0,3.0,3.0,27978.437751
28,0,1.0,Human Resources,1,1,Human Resources,3476,Male,2,Research Scientist,Divorced,63470,1.0,15,1,4.0,2,4,2,2,3,3,1.0,3.0,2.0,24229.959839
34,0,2.0,Sales,29,4,Marketing,3477,Male,1,Research Scientist,Single,115100,0.0,14,1,7.0,5,6,0,4,3,3,1.0,4.0,2.0,24039.863453
37,0,1.0,Research & Development,7,4,Life Sciences,3478,Male,4,Sales Executive,Divorced,71430,2.0,21,0,8.0,6,1,0,0,2,4,4.0,4.0,3.0,38226.955823
25,1,1.0,Human Resources,25,4,Human Resources,3479,Female,2,Research Scientist,Married,82680,1.0,12,0,7.0,3,7,5,6,2,3,4.0,4.0,4.0,39384.967871
26,1,1.0,Sales,8,2,Marketing,3480,Male,2,Sales Executive,Divorced,80950,1.0,15,0,1.0,3,1,0,0,4,3,1.0,3.0,2.0,28193.30522
33,1,1.0,Research & Development,8,2,Life Sciences,3481,Male,4,Manufacturing Director,Single,29040,4.0,13,0,5.0,2,2,2,2,3,3,1.0,2.0,3.0,36733.843373
42,0,1.0,Research & Development,11,1,Life Sciences,3482,Male,4,Research Scientist,Married,60320,0.0,14,0,23.0,2,22,13,7,2,3,4.0,1.0,3.0,24559.405622
28,1,2.0,Research & Development,7,3,Life Sciences,3483,Male,2,Manager,Divorced,29760,1.0,14,0,1.0,3,1,0,0,3,3,1.0,2.0,3.0,22665.044176
50,1,2.0,Research & Development,1,4,Medical,3484,Male,2,Research Scientist,Single,159920,3.0,14,0,5.0,3,0,0,0,3,3,4.0,3.0,3.0,37839.301204
33,0,2.0,Sales,9,3,Medical,3485,Female,2,Research Scientist,Married,46490,0.0,12,0,4.0,2,3,0,2,2,3,4.0,2.0,3.0,28881.614457
34,0,0.0,Sales,1,1,Marketing,3486,Female,2,Research Director,Married,26960,3.0,23,0,6.0,3,0,0,0,3,4,3.0,4.0,3.0,25520.236947
48,0,0.0,Sales,2,1,Life Sciences,3487,Male,2,Sales Executive,Single,23700,2.0,11,0,27.0,3,5,2,1,3,3,1.0,4.0,2.0,22224.92771
45,0,0.0,Research & Development,1,3,Medical,3488,Female,2,Human Resources,Married,125040,1.0,12,1,15.0,2,15,4,12,3,3,2.0,3.0,3.0,21656.955823
52,0,1.0,Sales,1,3,Life Sciences,3489,Male,1,Sales Executive,Single,59740,7.0,18,1,18.0,6,8,4,0,3,3,2.0,2.0,3.0,28766.088353
38,0,1.0,Research & Development,6,2,Medical,3490,Male,1,Research Scientist,Divorced,47360,0.0,11,1,9.0,3,8,2,7,2,3,3.0,3.0,3.0,38470.493975
29,0,1.0,Research & Development,8,3,Medical,3491,Female,4,Research Scientist,Divorced,52960,4.0,14,0,11.0,3,7,1,7,4,3,3.0,4.0,3.0,22828.457831
28,0,1.0,Human Resources,1,3,Human Resources,3492,Female,4,Laboratory Technician,Divorced,67810,0.0,15,1,10.0,2,9,1,7,3,3,4.0,2.0,2.0,24856.389558
46,0,1.0,Research & Development,6,4,Medical,3493,Male,3,Sales Executive,Married,21740,3.0,11,1,23.0,3,12,4,9,3,3,1.0,3.0,3.0,22999.104417
38,0,1.0,Research & Development,7,4,Medical,3494,Male,1,Sales Executive,Single,66530,7.0,20,1,10.0,2,1,0,0,3,4,4.0,2.0,3.0,26646.353413
43,0,2.0,Research & Development,5,3,Medical,3495,Female,2,Laboratory Technician,Married,96990,8.0,19,1,18.0,3,8,0,1,3,3,3.0,1.0,3.0,25483.068273
39,1,2.0,Sales,1,3,Marketing,3496,Male,2,Healthcare Representative,Divorced,67550,7.0,14,1,21.0,2,18,11,5,3,3,1.0,4.0,3.0,25848.767068
40,0,1.0,Research & Development,1,1,Life Sciences,3497,Male,1,Healthcare Representative,Single,22130,1.0,17,0,21.0,4,20,4,9,3,3,3.0,3.0,4.0,21693.140562
21,0,1.0,Research & Development,1,4,Life Sciences,3498,Female,1,Research Scientist,Single,26100,1.0,11,1,2.0,3,2,2,2,2,3,4.0,2.0,4.0,37678.309236
39,0,0.0,Research & Development,6,3,Life Sciences,3499,Male,1,Laboratory Technician,Single,28510,9.0,15,0,9.0,2,5,0,3,3,3,3.0,2.0,2.0,22324.469879
36,0,0.0,Research & Development,1,3,Medical,3500,Male,3,Sales Representative,Single,34520,2.0,13,3,18.0,4,11,0,9,4,3,1.0,4.0,3.0,25906.959839
31,0,2.0,Research & Development,7,3,Life Sciences,3501,Male,1,Sales Executive,Married,52580,0.0,14,3,3.0,5,2,2,2,3,3,3.0,4.0,3.0,23734.815261
28,0,1.0,Sales,2,4,Marketing,3502,Male,1,Sales Executive,Married,93550,0.0,11,0,6.0,4,5,0,4,3,3,1.0,2.0,1.0,26976.076305
35,0,2.0,Research & Development,9,2,Other,3503,Female,1,Manufacturing Director,Divorced,104960,1.0,13,1,5.0,2,5,0,2,3,3,4.0,4.0,3.0,23826.610441
49,0,1.0,Sales,2,2,Medical,3504,Female,1,Sales Executive,Married,63800,6.0,23,1,22.0,1,9,2,3,2,4,4.0,2.0,3.0,26041.526104
34,0,2.0,Sales,9,1,Technical Degree,3505,Male,2,Sales Executive,Single,26570,2.0,13,1,5.0,3,3,0,2,2,3,4.0,3.0,2.0,28724.710843
29,0,2.0,Research & Development,1,4,Medical,3506,Male,3,Research Scientist,Divorced,27160,0.0,18,0,8.0,2,7,1,1,1,3,4.0,2.0,2.0,25542.698795
42,0,1.0,Sales,21,2,Life Sciences,3507,Female,1,Healthcare Representative,Single,22010,4.0,12,1,16.0,3,1,0,0,4,3,2.0,4.0,3.0,25933.281124
29,0,1.0,Sales,4,2,Other,3508,Female,2,Healthcare Representative,Married,65400,1.0,22,0,10.0,2,10,1,2,1,4,2.0,4.0,2.0,39233.967871
38,0,1.0,Research & Development,1,3,Medical,3509,Female,1,Human Resources,Married,38160,1.0,13,2,7.0,2,7,5,0,2,3,3.0,3.0,4.0,23418.730923
28,0,2.0,Sales,6,4,Life Sciences,3510,Male,1,Manager,Divorced,52530,1.0,15,0,3.0,2,3,0,2,3,3,3.0,3.0,3.0,38420.076305
18,1,0.0,Research & Development,2,4,Medical,3511,Male,3,Laboratory Technician,Single,109650,1.0,18,0,0.0,5,0,0,0,4,3,3.0,3.0,3.0,25222.301204
33,1,1.0,Research & Development,3,2,Life Sciences,3512,Male,1,Sales Executive,Single,49360,0.0,14,0,6.0,2,5,0,3,2,3,1.0,1.0,3.0,32349.899598
41,0,1.0,Research & Development,4,2,Medical,3513,Male,2,Research Scientist,Married,25430,3.0,12,0,6.0,3,1,0,0,3,3,2.0,4.0,3.0,29097.317269
31,1,2.0,Sales,10,3,Technical Degree,3514,Female,1,Research Director,Married,53040,1.0,17,0,2.0,3,2,2,2,4,3,3.0,3.0,2.0,25672.168674
37,0,1.0,Research & Development,23,3,Life Sciences,3515,Male,3,Manufacturing Director,Divorced,166590,7.0,16,1,9.0,2,6,1,3,3,3,3.0,4.0,3.0,28701.06024
27,0,1.0,Research & Development,6,2,Medical,3516,Female,1,Healthcare Representative,Married,42600,1.0,11,2,4.0,2,4,2,2,3,3,4.0,3.0,3.0,26499.88755
34,0,1.0,Sales,1,1,Marketing,3517,Female,2,Laboratory Technician,Married,24760,1.0,19,0,6.0,2,6,1,3,3,3,2.0,3.0,2.0,25527.228915
35,0,1.0,Research & Development,6,3,Life Sciences,3518,Female,3,Laboratory Technician,Single,31020,1.0,13,1,6.0,3,5,1,4,2,3,3.0,3.0,1.0,24471.056224
29,1,1.0,Research & Development,6,3,Life Sciences,3519,Male,1,Sales Executive,Married,22440,1.0,12,3,11.0,5,11,3,10,1,3,4.0,1.0,1.0,24389.694779
40,0,2.0,Research & Development,2,4,Medical,3520,Male,4,Human Resources,Single,75960,9.0,11,0,20.0,0,18,2,13,1,3,2.0,3.0,2.0,24195.895582
42,1,2.0,Sales,2,4,Life Sciences,3521,Male,1,Laboratory Technician,Single,22850,0.0,16,0,22.0,3,21,13,14,1,3,3.0,1.0,2.0,28995.759036
42,0,1.0,Research & Development,1,2,Life Sciences,3522,Male,4,Laboratory Technician,Single,30340,7.0,21,1,9.0,3,6,1,5,2,4,2.0,1.0,4.0,27745.855421
35,0,1.0,Research & Development,5,3,Medical,3523,Male,1,Healthcare Representative,Married,57150,6.0,24,2,10.0,0,8,1,7,3,4,4.0,3.0,3.0,25661.044176
24,0,1.0,Sales,7,4,Life Sciences,3524,Female,1,Laboratory Technician,Single,25760,8.0,17,3,6.0,3,4,1,2,3,3,4.0,2.0,3.0,28546.955823
28,1,1.0,Research & Development,15,4,Life Sciences,3525,Male,2,Sales Executive,Married,41970,1.0,13,0,1.0,3,1,0,0,1,3,3.0,4.0,2.0,37219.542168
26,0,1.0,Research & Development,1,4,Life Sciences,3526,Male,2,Sales Representative,Married,143360,1.0,21,1,8.0,3,8,0,7,3,4,1.0,4.0,3.0,26902.168674
30,0,1.0,Research & Development,7,2,Life Sciences,3527,Female,1,Manufacturing Director,Married,34480,1.0,11,0,10.0,3,10,1,4,3,3,3.0,4.0,3.0,27678.293172
40,0,2.0,Research & Development,26,4,Life Sciences,3528,Male,2,Research Scientist,Married,194060,3.0,20,3,16.0,2,1,0,0,3,4,3.0,4.0,1.0,37681.080321
35,0,1.0,Research & Development,18,5,Medical,3529,Female,2,Research Scientist,Divorced,65380,2.0,16,1,15.0,3,7,6,4,3,3,3.0,2.0,4.0,24889.032128
34,0,2.0,Research & Development,6,2,Life Sciences,3530,Male,1,Research Director,Single,43060,0.0,11,0,14.0,2,13,4,9,3,3,4.0,1.0,3.0,27074.140562
35,0,2.0,Research & Development,3,3,Medical,3531,Female,2,Laboratory Technician,Married,22580,1.0,11,1,2.0,2,2,2,2,3,3,4.0,4.0,4.0,28667.196787
43,1,1.0,Sales,5,3,Marketing,3532,Female,3,Research Scientist,Single,45220,8.0,15,1,7.0,3,4,1,3,3,3,1.0,3.0,2.0,26979.88755
32,0,0.0,Research & Development,11,2,Other,3533,Female,2,Research Scientist,Divorced,44870,1.0,11,0,1.0,5,1,0,0,2,3,3.0,1.0,3.0,23750.261044
56,0,1.0,Research & Development,3,2,Other,3534,Male,2,Healthcare Representative,Divorced,44490,1.0,15,0,28.0,3,5,4,2,1,3,4.0,1.0,3.0,22644.971887
29,0,1.0,Research & Development,26,1,Life Sciences,3535,Male,1,Laboratory Technician,Married,22180,1.0,24,1,10.0,1,10,0,8,3,4,3.0,4.0,3.0,27016.566265
19,0,1.0,Research & Development,23,4,Life Sciences,3536,Male,2,Laboratory Technician,Single,191970,1.0,12,0,1.0,2,1,0,0,3,3,3.0,1.0,3.0,26287.048192
45,0,1.0,Research & Development,22,3,Life Sciences,3537,Female,2,Sales Representative,Married,132120,4.0,13,0,7.0,4,3,0,2,3,3,1.0,3.0,2.0,31631.092369
37,0,1.0,Research & Development,14,4,Life Sciences,3538,Male,3,Research Scientist,Married,65770,1.0,13,0,14.0,1,14,3,11,1,3,4.0,4.0,2.0,24579.650602
20,0,1.0,Research & Development,6,3,Medical,3539,Male,5,Research Director,Single,83920,1.0,17,0,2.0,5,2,1,2,3,3,1.0,3.0,2.0,24146.204819
44,1,1.0,Human Resources,6,2,Human Resources,3540,Male,3,Sales Executive,Single,45580,1.0,13,1,6.0,2,6,0,2,1,3,3.0,3.0,3.0,37476.734939
53,0,1.0,Research & Development,6,4,Life Sciences,3541,Male,1,Research Director,Divorced,40310,3.0,12,1,26.0,3,7,4,7,2,3,4.0,3.0,3.0,21678.028112
29,0,1.0,Research & Development,23,3,Medical,3542,Male,1,Sales Executive,Married,79690,0.0,14,0,6.0,3,5,1,3,3,3,2.0,4.0,2.0,32091.28514
22,1,2.0,Research & Development,22,4,Medical,3543,Male,1,Sales Representative,Married,26540,0.0,24,0,1.0,5,0,0,0,2,4,3.0,4.0,3.0,35563.008032
46,0,1.0,Research & Development,2,3,Life Sciences,3544,Male,2,Research Scientist,Married,165550,8.0,14,2,28.0,4,26,15,9,3,3,3.0,1.0,3.0,21539.493975
44,0,0.0,Research & Development,20,3,Life Sciences,3545,Male,1,Sales Representative,Single,45560,2.0,13,0,6.0,4,0,0,0,3,3,4.0,3.0,3.0,22272.606425
33,0,1.0,Research & Development,28,4,Life Sciences,3546,Female,1,Manager,Married,60910,1.0,15,0,5.0,6,5,1,4,1,3,2.0,3.0,3.0,28072.168674
41,1,0.0,Research & Development,12,3,Life Sciences,3547,Male,2,Sales Representative,Divorced,195660,6.0,16,0,5.0,2,1,0,0,4,3,1.0,1.0,1.0,25857.140562
30,0,1.0,Sales,20,3,Marketing,3548,Male,3,Sales Executive,Divorced,48100,8.0,18,0,8.0,3,4,0,3,2,3,3.0,1.0,3.0,27031.188755
40,0,2.0,Sales,9,3,Medical,3549,Male,1,Manufacturing Director,Married,45230,5.0,16,1,5.0,5,0,0,0,4,3,2.0,2.0,3.0,24526.690763
50,0,2.0,Research & Development,25,4,Life Sciences,3550,Female,2,Healthcare Representative,Married,32020,2.0,24,1,32.0,2,2,2,2,3,4,4.0,1.0,3.0,25830.012048
28,0,1.0,Research & Development,6,3,Technical Degree,3551,Male,2,Research Scientist,Married,23510,1.0,16,0,6.0,4,6,3,3,3,3,4.0,1.0,3.0,25738.542168
46,0,1.0,Research & Development,8,4,Other,3552,Male,3,Manager,Married,17020,5.0,21,0,25.0,2,4,0,3,3,4,4.0,2.0,3.0,26294.156626
35,0,1.0,Sales,4,4,Marketing,3553,Male,1,Laboratory Technician,Married,180410,3.0,20,1,15.0,3,7,1,7,2,4,3.0,1.0,3.0,30570.634538
24,1,1.0,Human Resources,28,4,Human Resources,3554,Male,3,Manufacturing Director,Married,28860,1.0,19,1,1.0,5,1,0,0,3,3,4.0,2.0,1.0,23736.092369
33,0,2.0,Research & Development,9,2,Medical,3555,Female,1,Sales Executive,Married,20970,1.0,14,2,10.0,5,10,0,1,2,3,2.0,3.0,2.0,21691.389558
36,0,1.0,Research & Development,9,2,Medical,3556,Male,2,Sales Executive,Divorced,119350,1.0,11,3,7.0,6,7,1,7,4,3,3.0,3.0,3.0,23827.590361
